image	contrast	colorfulness	spatial_freq	texture	spiky_stubby	curvature	size	contrast_proc	colorfulness_proc	spatial_freq_proc	texture_proc	spiky_stubby_proc	curvature_proc	size_proc
cassette_09s	42.020912170410156	36.64173259081024	5191.426271608751	128.67767576719862	4.430568681766336	16.707142857142856	200.5111111111111	0.1833607844639369	0.4179721913663002	0.9740299536522772	0.9702378672386717	0.9088750143639637	0.10560386103343931	0.24321063316351937
cassette_10s	34.200462341308594	31.102344369429222	888.9729543582267	51.97733324314282	2.3646090918329326	9.138461538461527	200.5111111111111	0.0779101390431685	0.3179607001953499	0.7375416554946949	0.635040410617842	0.10414831271306546	0.019439230857624393	0.24321063316351937
cassette_11n	95.13970947265625	30.859097004737137	279.02233814598327	35.28255732793151	5.77037983118614	15.023076923076914	200.5111111111111	0.9980465009384456	0.3135557513310606	0.4465469031294289	0.39859041636342746	0.9314743172329261	0.08409621940475734	0.24321063316351937
cassette_12s	59.72593688964844	11.9957529771147	302.1801015321897	36.67763254800528	2.9633748852554977	21.671428571428564	200.5111111111111	0.6313632359137397	0.050982495116252344	0.4673459225495078	0.42153445436089937	0.5000191519515839	0.16723484123032137	0.24321063316351937
cat_01b	62.71745300292969	34.37348418871543	2624.138811760642	70.13772213133655	3.738437001594896	45.528571428571425	245.7435897435898	0.7102692764392692	0.37710192668632936	0.9215153024093156	0.7931972267974107	0.8914467384226452	0.6667368904891409	0.6690351246792048
cat_02s	57.52775192260742	52.7089625878435	29.35671910324847	14.68214938075568	3.9744459449226346	37.14166666666666	245.7435897435898	0.5701919025548703	0.6695522273719692	0.0564216493660704	0.05818362891178611	0.8983414409928372	0.43677940782165703	0.6690351246792048
cat_03s	43.2375602722168	40.80419348540464	82.302096874375	20.86112297956365	1.7283771618854908	40.38571428571427	245.7435897435898	0.20615160684873787	0.4922434596085341	0.17799823802045428	0.1465890374229134	0.05960087332899222	0.5230781016585591	0.6690351246792048
cat_04s	61.277191162109375	56.62255648087339	1215.0631072811623	46.38061227127912	2.290307138480392	47.39999999999999	245.7435897435898	0.6735741372045811	0.7178534492664802	0.8031562416210212	0.566936070785613	0.0991688053012602	0.7153828475121615	0.6690351246792048
cat_05s	36.87966537475586	24.66352956956172	196.87549364839845	21.647496675985124	5.8755833868550615	49.00740740740739	245.7435897435898	0.10797870302983874	0.2103650361971885	0.3567242502010955	0.15972727620944574	0.9324319148121194	0.7545677404527521	0.6690351246792048
cat_06s	58.8468017578125	17.80710767273576	33.792131234375006	13.656963064498044	2.4763314424189007	42.099999999999994	245.7435897435898	0.606925345692726	0.11357107289232773	0.06825755544489984	0.04688397747730494	0.1113111426054315	0.5721645535680085	0.6690351246792048
cat_07s	69.28276824951172	12.64297462461749	333.3521353932712	47.95570765979698	2.9633748852554977	45.138461538461534	245.7435897435898	0.8494656605508101	0.057455854751599186	0.4930861454782242	0.5871605316581759	0.5000191519515839	0.6567395717623626	0.6690351246792048
cat_08s	57.72724533081055	22.39599237202129	249.06924444194445	50.98282513830514	15.361288158336134	44.138461538461534	245.7435897435898	0.5761290075458689	0.17516374918604205	0.41636342743325544	0.6242770138277091	0.975485501972651	0.6297927758838626	0.6690351246792048
cat_09s	85.8401870727539	61.10978597094246	2632.2477785937763	63.88682017494739	2.292500776138624	48.599999999999994	245.7435897435898	0.9878193587926609	0.7662695828704945	0.9219749492473283	0.7484965718006665	0.09936032481709886	0.7443597502585514	0.6690351246792048
cat_10s	56.39419937133789	41.943131663266485	280.607926196853	28.831827847205272	5.263128307374038	45.9076923076923	245.7435897435898	0.5395870839238518	0.5122764009652584	0.44804075535297044	0.28532577469644155	0.9246945263722374	0.6773087677634351	0.6690351246792048
cat_11s	57.482994079589844	23.26780867706613	1499.1971232074006	68.75241874010716	4.858956096381009	41.25384615384615	245.7435897435898	0.5689661776535029	0.18753590990921976	0.8425709579806182	0.7846171524878385	0.9174933925767036	0.5481863101850079	0.6690351246792048
cat_12s	59.77768325805664	17.905595245420887	1854.2524356530866	105.5558595021627	22.28571428571453	45.20714285714285	245.7435897435898	0.6325506569119393	0.11452867047152104	0.8762783927682231	0.934347109970506	0.9838740567663845	0.6583674876469913	0.6690351246792048
caterpillar_01b	53.983341217041016	63.402921762177925	1141.5946014135518	43.96342230532493	3.5907317777938297	49.31428571428571	156.6086956521739	0.4723637338644808	0.7900563067376566	0.790132914543992	0.5349140077373884	0.8868119661393497	0.7612709235071053	0.07549699314360134
caterpillar_02s	53.72837829589844	58.46726662163302	82.32535875907382	26.10888540365625	31.396750161454015	39.03478260869564	156.6086956521739	0.4646646493277665	0.7374267437851917	0.17807484582678976	0.23721607231776917	0.9889301719845253	0.48577009997318726	0.07549699314360134
caterpillar_03s	44.86138153076172	49.657359837659214	15.782064999759754	15.195283323615053	2.7102462805437257	47.97037037037037	156.6086956521739	0.23989734553951048	0.6288351783046693	0.021488489677098096	0.06446546903129428	0.12353008771593825	0.7295169877810549	0.07549699314360134
caterpillar_04s	55.59799575805664	58.53227942024931	399.24193676659826	46.127501488027136	2.9633748852554977	43.22068965517241	156.6086956521739	0.5182901137625924	0.7383077335580496	0.5391657409890068	0.5638334546290267	0.5000191519515839	0.6035546022139656	0.07549699314360134
caterpillar_05s	45.44969177246094	29.956299255971516	529.0735747911159	68.91109589744397	4.1508824659718595	34.63703703703703	156.6086956521739	0.25238441797219135	0.297736239322787	0.612670931167886	0.785689661776535	0.9030528210824683	0.37635500057455856	0.07549699314360134
caterpillar_06s	72.10274505615234	51.477458892814724	129.06396792839112	33.67031821087866	4.027861826616207	40.31999999999999	156.6086956521739	0.8915616501321485	0.6535794997510246	0.26238173669896964	0.3726203700157046	0.8996054697973723	0.521220362354924	0.07549699314360134
caterpillar_07s	36.28014373779297	60.35120077969428	151.59483668482875	42.96781814900448	24.599900669560736	44.70714285714285	156.6086956521739	0.10196499023250469	0.7586471061401157	0.294442103650362	0.5209713869843337	0.9852529972804229	0.6449611215382848	0.07549699314360134
caterpillar_08s	43.201072692871094	50.43300719815071	47.05610659687409	23.490065287197204	5.217728602314639	36.74814814814814	156.6086956521739	0.2054621365917187	0.6402497414486537	0.10181177461983376	0.19010227142145786	0.9236603209867086	0.42603516298310795	0.07549699314360134
caterpillar_09s	48.68406677246094	44.01326235653919	42.90913601234159	22.47706878691825	9.275142258752865	52.63999999999999	156.6086956521739	0.32665568621442526	0.5466733060098824	0.09185275979622323	0.17290381889914583	0.9570996284521393	0.828551729421228	0.07549699314360134
caterpillar_10s	40.64860153198242	34.481816797172	71.97125192708336	23.088516643154474	2.705471128206339	43.176923076923075	156.6086956521739	0.16171907917416783	0.37897881794154825	0.15735243421304632	0.18297774543225956	0.1232236564905964	0.602501244876853	0.07549699314360134
caterpillar_11s	47.029380798339844	61.78587119906499	204.49451659583704	41.37156107118524	3.1860255768289463	47.523076923076914	156.6086956521739	0.28789213620867965	0.7741218830198797	0.3659554908645191	0.49638028115064925	0.8736737273528172	0.7182364882981576	0.07549699314360134
caterpillar_12s	49.828453063964844	45.93261854101113	60.6716822946452	22.026988462653918	2.9580619024469286	29.974999999999994	156.6086956521739	0.35913739610066264	0.5751714099666756	0.1338721415712261	0.16581759681311525	0.13555751331060636	0.2846746083425901	0.07549699314360134
cauliflower_01b	54.79921340942383	53.92879500362638	39.77704972437502	26.172604219709488	2.2887141739705967	57.49655172413793	213.5888888888889	0.49507794844294634	0.6845673574137204	0.08365572451832842	0.23844179721913664	0.09886237407591833	0.9077450492205156	0.3286283372275635
cauliflower_02s	70.3060302734375	40.05991861186699	255.5311610244136	49.51841514443719	1.4079545197676258	60.48461538461538	213.5888888888889	0.8653617803654192	0.48013942620753053	0.42291339487493773	0.6070019534990616	0.032022063048224615	0.9443252767457004	0.3286283372275635
cauliflower_03s	52.61289596557617	37.3734455096155	36.022503643551445	25.14866216036161	1.3471010916193669	57.79230769230769	213.5888888888889	0.43283410579538056	0.4316083808940131	0.07362010188838243	0.21944306124794116	0.026429693185735625	0.9110200329413567	0.3286283372275635
cauliflower_04s	44.94104766845703	36.36044481051172	138.38970328064187	29.523291983671506	1.2885424301328825	54.0074074074074	213.5888888888889	0.24169762898839392	0.4135289385988432	0.2763626613551921	0.29811927835446433	0.021909832611943156	0.8531811391580802	0.3286283372275635
cauliflower_05s	79.8957748413086	22.06492651123746	34.35180068329073	26.28714133453098	1.0566352094177165	57.599999999999994	213.5888888888889	0.9640709388286667	0.17072049641858505	0.06971310376527368	0.24001225724901368	0.003906998123108745	0.9090090780250507	0.3286283372275635
cauliflower_06s	45.75129318237305	20.520006201700213	46.0449644219966	21.669754665402202	2.9633748852554977	54.18620689655172	213.5888888888889	0.2587045619948673	0.14861914429080322	0.09943693262343432	0.16018692304745855	0.5000191519515839	0.8563795150725859	0.3286283372275635
cauliflower_07s	83.9268569946289	39.62523647467089	583.7337343280051	63.61231826337727	1.1586280105185183	59.05833333333332	213.5888888888889	0.9822652928333397	0.47186578312330024	0.6386792814187766	0.7467728961581185	0.011759298272493968	0.9273949515455625	0.3286283372275635
cauliflower_08s	72.7792739868164	35.85446991564616	508.4152652583277	65.70608231479497	1.3328234326847248	57.74285714285713	213.5888888888889	0.9001417244417206	0.40360822767840043	0.6029417397632819	0.762477496456889	0.025548703412877773	0.9105795380549278	0.3286283372275635
cauliflower_09s	68.0558853149414	32.98952555802141	104.52147836169398	34.724111544405716	1.188306648370902	54.67407407407407	213.5888888888889	0.8278239552610411	0.35117018424177426	0.22040065882713447	0.3892442639905006	0.013751101237216073	0.8662044662351094	0.3286283372275635
cauliflower_10s	72.87564849853516	28.538420627095693	143.6863691255354	46.565323000544566	1.1036795191123532	57.340740740740735	213.5888888888889	0.9018270961811009	0.2744091622936377	0.28432987321408054	0.569387520588348	0.007124525989198299	0.9053702072241161	0.3286283372275635
cauliflower_11s	70.95500183105469	47.03937700693075	734.1496237704993	56.66309705776406	2.062262728401632	57.04444444444444	213.5888888888889	0.8758187459302103	0.5913739610066265	0.6937602941739763	0.6862144252499329	0.08426858696901214	0.9015589688589267	0.3286283372275635
cauliflower_12s	64.35027313232422	26.376590547099013	102.692615982318	31.12279638075463	1.0760174174510384	61.340740740740735	213.5888888888889	0.749147738154518	0.23809706209062703	0.21718313096104494	0.3276132837936186	0.0049412035086375304	0.9536139732638755	0.3286283372275635
celery_01b	57.86163330078125	55.28297256665666	168.87181234496094	36.60507937789759	1.503892130247627	28.279999999999994	211.4891304347826	0.5800360056689776	0.7013061630980197	0.31964607193473016	0.4203470333626997	0.04087026467997089	0.2568085187880645	0.3156050101505343
celery_02n	62.371490478515625	41.212384866916736	1090.9861282986421	89.55443990416511	2.9633748852554977	42.16	211.4891304347826	0.701689202129697	0.49998084804841614	0.7815145363312521	0.8889952886199104	0.5000191519515839	0.5736967096947179	0.3156050101505343
celery_03s	40.68168640136719	48.24547087391305	71.16223320469156	29.692912648253376	2.9633748852554977	30.849999999999994	211.4891304347826	0.1623702455280193	0.6097215306239706	0.15555215076416287	0.3012218945110507	0.5000191519515839	0.3001110813191864	0.3156050101505343
celery_04s	54.0771484375	43.623420993974534	572.3149053307897	55.92944903478666	1.80477150171578	41.97037037037037	211.4891304347826	0.474623664151377	0.5394721722143486	0.6333550388784617	0.6788600758417282	0.06534645880415214	0.5684490749607385	0.3156050101505343
celery_05s	69.74754333496094	58.058137008413325	221.4429442329921	43.04276795458898	1.3016770872228356	31.690909090909088	211.4891304347826	0.8570115294748535	0.7332516183399088	0.3856820009959015	0.5220055923698624	0.02302064580380741	0.31554755429578274	0.3156050101505343
celery_06s	64.54862976074219	52.118098892597644	16.753681405241384	16.373600968359806	2.9633748852554977	37.028571428571425	211.4891304347826	0.7542038533726587	0.6618148389320871	0.024093155092503926	0.07990194200789061	0.5000191519515839	0.43331290458497723	0.3156050101505343
celery_07s	52.95698547363281	67.19329820490941	86.05474314145414	35.457315401921775	2.9633748852554977	29.74814814814814	211.4891304347826	0.44206534645880413	0.8227678400429004	0.1856207147508331	0.4011950817788333	0.5000191519515839	0.2806143946068104	0.3156050101505343
celery_08n	48.45701599121094	69.91302935827377	303.5959006124017	61.31099888593518	2.9633748852554977	34.151724137931026	211.4891304347826	0.32113992415827175	0.8445627609453403	0.46849503964453976	0.7275443367679166	0.5000191519515839	0.36421266327038726	0.3156050101505343
celery_09s	39.83292770385742	81.91909453565577	87.7071359141255	20.85356465992112	1.5033001844653153	32.06428571428571	211.4891304347826	0.14927031064465468	0.9121308461332209	0.18860841919791627	0.146359214003907	0.04083196077680316	0.32209752173746503	0.3156050101505343
celery_10s	43.810951232910156	64.02625512544772	50.31510405168857	22.136766957409233	1.234898260288077	15.565517241379311	211.4891304347826	0.21814072854023825	0.7966445780825067	0.10954916305971578	0.1675029685524955	0.017389972038150688	0.09112498563603631	0.3156050101505343
celery_11s	61.384552001953125	66.40966203694589	241.00970207939937	35.01374720382723	2.179864559224018	31.48461538461538	211.4891304347826	0.6772513119086835	0.8164476960202245	0.4069406672539932	0.3944535948213123	0.09162293637721684	0.31194698739801585	0.3156050101505343
celery_12n	55.543418884277344	51.41064152851495	941.7073792796002	64.2684350621234	2.9633748852554977	39.31428571428571	211.4891304347826	0.5169877810548895	0.6527751177845023	0.7499138162178726	0.752288658214272	0.5000191519515839	0.4929520818171372	0.3156050101505343
cellphone_01b	68.77433013916016	51.109437489387375	363.67332939013426	50.20265852497589	32.33256244218315	14.599999999999994	208.3369565217391	0.8401961159842188	0.6484850806297162	0.5152641054123415	0.6148925575516145	0.9892366032098671	0.07877197686444248	0.2923545409277205
cellphone_02s	75.0103530883789	90.06172559858872	443.11826730869154	39.18199499807981	3.2230088827079846	17.229629629629628	208.3369565217391	0.9250392615007469	0.9420461945072203	0.5666296395602712	0.46236641513770255	0.8748994522541848	0.11171333358869269	0.2923545409277205
cellphone_03s	81.58277893066406	52.97492657186796	1315.4497038440313	46.09841174723843	8.665508067284588	16.028571428571425	208.3369565217391	0.972919140460413	0.6723484123032137	0.8188225380166239	0.5635270234036849	0.9543800513272302	0.09729191404604129	0.2923545409277205
cellphone_04s	66.04987335205078	41.52657903040401	359.5505842998999	24.422704482865658	2.9633748852554977	9.303703703703704	208.3369565217391	0.7890987091584633	0.5052284827823955	0.5123913126747616	0.20661125368675068	0.5000191519515839	0.020741563565327307	0.2923545409277205
cellphone_05s	76.6253662109375	11.093787430179281	1061.4458603866951	36.98784202472107	13.834856794637416	9.814285714285703	208.3369565217391	0.9402076071551692	0.043857969127054044	0.776228597694105	0.426743785191711	0.9725744053319033	0.024686865591603786	0.2923545409277205
cellphone_06s	74.09842681884766	52.5405101287406	102.13028818625403	33.11279782366983	4.070747147589252	15.48888888888888	208.3369565217391	0.9156165013214846	0.6675221205040793	0.21630214118818708	0.3630443942237714	0.9007928907955721	0.09033975562109779	0.2923545409277205
cellphone_07s	72.14582824707031	42.291100552686274	397.41190031926845	49.40283255154678	4.119940077771403	10.67407407407407	208.3369565217391	0.8921362086796645	0.5177155552150764	0.537710192668633	0.6057379246945264	0.9022484391159459	0.03204121499980848	0.2923545409277205
cellphone_08s	55.01632308959961	133.9848680568208	179.6850897667422	47.992177931103924	1.833464454298384	12.081481481481475	208.3369565217391	0.50143639636879	0.9962079135863945	0.33554219174933925	0.5876584823993565	0.06802773202589343	0.04577316428544068	0.2923545409277205
cellphone_09s	90.99988555908203	63.40937040075108	4490.707697318824	107.45493327175501	5.287124870645051	10.099999999999994	208.3369565217391	0.9954801394262075	0.7900946106408243	0.9663308691155629	0.9379093729651051	0.9251158693070823	0.027291531007009616	0.2923545409277205
cellphone_10s	81.85474395751953	34.92584466234221	31.901664999375	17.0820263300414	1.7014949817326666	14.039999999999992	208.3369565217391	0.9741448653617804	0.38729076492894626	0.06308652851725591	0.08886505534914008	0.05757076646110239	0.07011529474853488	0.2923545409277205
cellphone_11s	78.45012664794922	49.70065605513197	1062.8244628570974	43.29406929354896	1.5754411534548873	11.399999999999991	208.3369565217391	0.9543034435208948	0.629448040755353	0.7765350289194469	0.5254912475581262	0.04745853602482093	0.03841881487723599	0.2923545409277205
cellphone_12s	59.390594482421875	24.529364885261568	301.4119375709997	25.478631140385176	1.7205139095349333	13.992857142857133	208.3369565217391	0.6211743976711227	0.2080284981039568	0.466886275711495	0.2256865974642816	0.059026314781476234	0.06959819205577049	0.2923545409277205
chair_01b	41.605995178222656	12.355259343996163	421.1481747531153	33.49331262691824	8.298155656252485	22.516666666666666	290.0	0.17658099360324817	0.05477458152985789	0.553031753935726	0.3694794499559505	0.9523499444593404	0.17665760140958364	0.8584096219404758
chair_02s	63.465267181396484	25.110483795648285	59.81245450683712	18.391055890033098	6.548999211977934	17.064285714285703	290.0	0.7279656797027617	0.2178342973148964	0.1323399854445168	0.10820852644884514	0.9394032251886467	0.10968322672080286	0.8584096219404758
chair_03s	67.19820404052734	18.04846024734776	117.1570268766453	25.31558111430539	72.8612154799925	22.97037037037036	290.0	0.8122342666717739	0.11629065001723676	0.24277013827709043	0.22235415788868887	0.9953269238135366	0.18171371662772437	0.8584096219404758
chair_04s	61.178504943847656	22.457530073407312	520.2221070134968	39.149469736330985	6.854554187407211	18.97037037037036	290.0	0.670739648370169	0.17585321944306126	0.6089554525606159	0.4618301604933543	0.9419312827977171	0.13301030374995212	0.8584096219404758
chair_05s	59.935577392578125	48.35783548937759	93.02406366514485	25.32479283709111	2.9633748852554977	25.303703703703697	290.0	0.6362278316160417	0.6113685984601831	0.19875895353736545	0.22254567740452752	0.5000191519515839	0.21291224575784273	0.8584096219404758
chair_06s	58.12934875488281	38.3039876706784	456.49643375385176	49.92204482297848	2.9633748852554977	24.849999999999994	290.0	0.5870456199486728	0.44934308806067336	0.5751331060635079	0.6117899413950282	0.5000191519515839	0.20651549392883134	0.8584096219404758
chair_07s	53.140201568603516	18.23765255458464	318.84006391290944	28.929276255702156	2.9633748852554977	27.229629629629628	290.0	0.4478492358371318	0.11901022714214579	0.48109702378672387	0.287126058145325	0.5000191519515839	0.24106561458612633	0.8584096219404758
chair_08s	65.41529846191406	27.820070172696536	1086.2518365135484	49.48891943786964	2.9633748852554977	26.171428571428564	290.0	0.7741601869230474	0.2618837859577891	0.7807867621710652	0.6067338261768874	0.5000191519515839	0.2246140881755851	0.8584096219404758
chair_09s	34.50129699707031	24.131882172609906	101.70725171070193	19.418473096094203	433.4043795620439	17.959999999999994	290.0	0.08112766690925806	0.20063584479258437	0.21542115141532922	0.12456429310146704	0.9993871375493163	0.12084881449419696	0.8584096219404758
chair_10s	48.916114807128906	27.101432809289644	737.4149254408177	78.12866896639866	9.537175608979464	15.42758620689655	290.0	0.33320565365610755	0.24958823304094688	0.6948711073658406	0.8412686252729153	0.9582104416440035	0.08945876584823993	0.8584096219404758
chair_11s	39.419376373291016	24.040643085394194	39.19134031713009	9.699417841404108	1.1678170601892592	15.451851851851842	290.0	0.1427586471061401	0.19918029647221053	0.0824683035201287	0.014785306622744857	0.012257249013674493	0.08974604512199794	0.8584096219404758
chair_12s	56.06220245361328	86.40538093786608	265.12006739859373	28.138042090112886	5.585609804309153	17.523076923076914	290.0	0.5305473627762669	0.9294442103650362	0.4326425862795419	0.273221741295438	0.9292909947523653	0.1152372926801241	0.8584096219404758
chalice_01s	50.9703254699707	22.439602568133022	82.50249235516931	17.173911199519647	24.701007117976673	47.22962962962963	227.2763157894737	0.3882483625081396	0.17566169992722258	0.1784961887616348	0.0899375646378366	0.9853296050867584	0.7102118205845176	0.4255372122419275
chalice_02s	43.426239013671875	64.89017643905247	106.73034918667489	26.89907916269609	1.7805577337553218	51.859259259259254	227.2763157894737	0.20998199716551116	0.80419044700655	0.22453748036924961	0.25119699697399167	0.06358447925843644	0.8126939135097866	0.4255372122419275
chalice_03s	41.19297409057617	61.86629286804465	154.3765756930898	26.229117769427056	6.092315871633314	40.528571428571425	227.2763157894737	0.17037576129007545	0.7750794805990731	0.29831079787030296	0.2392078752824913	0.9344620216800092	0.5271191634427548	0.4255372122419275
chalice_04s	55.10159683227539	64.9380915438303	68.0711398593588	22.571534772656435	23.64190844207948	48.061538461538454	227.2763157894737	0.5038112383651894	0.8045351821350596	0.14980656528900296	0.17435936721951967	0.9846401348297391	0.731508790745777	0.4255372122419275
chalice_05s	48.39554214477539	33.65548013977265	20.66480284768147	21.08529126516617	8.238208816316448	48.84137931034483	227.2763157894737	0.31979928754740106	0.3632742176427778	0.033937258206611254	0.15038112383651894	0.9517370820086567	0.7507565020875627	0.4255372122419275
chalice_06s	32.256954193115234	29.588408197266084	106.35243323452379	18.700296095756944	7.993492492336471	53.33076923076923	227.2763157894737	0.06197571532539166	0.29153100700961426	0.22415444133757229	0.11265177921630214	0.9502049258819474	0.8414984486919217	0.4255372122419275
chalice_07s	35.067142486572266	21.661428665640003	64.22417611751014	23.205861874622368	2.940723026579905	51.199999999999996	227.2763157894737	0.08775424215727583	0.16497491094342515	0.1418010495269468	0.1852759796223235	0.13475313134408395	0.8002068410771057	0.4255372122419275
chalice_08s	32.011375427246094	48.14103752009737	65.68960937192323	27.974927061585134	10.449510191664132	41.778571428571425	227.2763157894737	0.06036695139234688	0.6077297276592485	0.14432910713601715	0.27000421342934844	0.9621940475734477	0.5629716168077528	0.4255372122419275
chalice_09s	49.5604248046875	38.4575305741204	288.12121889669214	48.330939499536925	3.2079855448177765	46.634482758620685	227.2763157894737	0.3514383115639484	0.45190944957291146	0.45528019305167194	0.5920634312636458	0.8744781093193397	0.6950434749300953	0.4255372122419275
chalice_10s	33.185699462890625	37.915121814477736	116.10367755000239	27.17170482872631	3.1154810541635243	49.22962962962963	227.2763157894737	0.06955988815260275	0.44183552303979773	0.24135289385988432	0.2556785536446164	0.8706094150993986	0.7594897920098058	0.4255372122419275
chalice_11s	42.923866271972656	42.585529162178574	120.120490612528	30.35109026191018	3.6596038143068585	50.13571428571427	227.2763157894737	0.19960163940705558	0.5226950626268817	0.24759643007622475	0.31347914352472517	0.8888420730072394	0.7786034396905045	0.4255372122419275
chalice_12s	65.65101623535156	40.28884331234494	111.41166040880627	34.34310500514118	3.3482514429011214	52.081481481481475	227.2763157894737	0.7795993411728656	0.4841996399433102	0.23246638832497032	0.38365189412801165	0.8789596659899643	0.816945646761405	0.4255372122419275
chalk_01b	46.31435012817383	56.394220691461825	430.43536529256824	53.34998793617629	2.9633748852554977	41.15555555555555	166.6875	0.2706170758800322	0.7151721760447389	0.5587390355077182	0.6502087562722642	0.5000191519515839	0.5451603018347569	0.1059485961619489
chalk_02s	46.6422119140625	76.50443990973014	260.68710136982634	38.85023764605011	2.621340002083985	39.31999999999999	166.6875	0.2786991994484238	0.8858160646569886	0.4285823725437622	0.4573869077258973	0.11870379591680393	0.49325851304247903	0.1059485961619489
chalk_03s	60.80479049682617	30.150482880787614	6020.802433500251	126.76756538191992	2.583487895353377	44.49285714285715	166.6875	0.6606657218370552	0.3014134140268893	0.9793158922894243	0.968322672080285	0.11682690466158502	0.6395411192400505	0.1059485961619489
chalk_04s	37.629669189453125	15.038263190980143	561.2309543819442	49.77023600062343	1.0326875787200862	13.778571428571425	166.6875	0.1182058451756234	0.08085953958708392	0.6283372275634888	0.610104569655648	0.0025280576090703642	0.06691691883402918	0.1059485961619489
chalk_05s	71.75749206542969	13.838816770854347	100.35834366734375	25.441393665687304	1.6853291521098885	36.63571428571427	166.6875	0.8871950051710269	0.0683341632512353	0.21243344696824606	0.2248439115945915	0.0564216493660704	0.42312406634236027	0.1059485961619489
chalk_06s	67.7938003540039	45.314709482298014	1729.6489452792046	61.84793402832147	1.8308818849752146	44.45185185185184	166.6875	0.8228827517524036	0.5657869536905811	0.8660129467192706	0.7313364231815221	0.0677596047037193	0.6386026736124412	0.1059485961619489
chalk_07s	46.55272674560547	28.339450556842685	68.02427071996841	24.111962508921135	2.583601671848905	38.95714285714285	166.6875	0.276094534033018	0.27111502662121273	0.14969165357949976	0.20132531504960355	0.11686520856475274	0.4834527138315394	0.1059485961619489
chalk_08s	52.97651672363281	58.646777683317836	191.48147220293205	36.76320807078789	2.9633748852554977	50.49285714285715	166.6875	0.4426782089094879	0.7396100662657524	0.35002106714674225	0.42314321829394413	0.5000191519515839	0.7860152449534608	0.1059485961619489
chalk_09s	70.723388671875	38.547678762886214	196.9378057163784	39.691939096157554	1.5379786370166788	44.199999999999996	166.6875	0.8717968360975984	0.45340330179645305	0.35687746581376645	0.4691079020952235	0.04374305741755085	0.6312291722526525	0.1059485961619489
chalk_10s	68.13724517822266	62.44437562298111	768.54867624	38.25167724021267	1.6887900282491708	39.523076923076914	166.6875	0.8293178074845827	0.7805186348488911	0.7047152104799479	0.4475811085149577	0.05672808059141227	0.4982380204542843	0.1059485961619489
chalk_11s	44.00957107543945	34.07035251059239	154.7981123272558	26.532049691176503	1.1435477012356798	39.668965517241375	166.6875	0.22200942276017926	0.3716627724365113	0.2986938369019803	0.2446087256291416	0.010533573371126518	0.5011299651434481	0.1059485961619489
chalk_12s	53.43194580078125	44.51292542382494	498.7163844633531	50.616177955303996	2.9633748852554977	43.81428571428571	166.6875	0.45654422185620713	0.5539510476117516	0.5978473206419734	0.6197188493507488	0.5000191519515839	0.6201018883824262	0.1059485961619489
chalkboard_01b	48.97953414916992	24.679786333393203	1858.6044279761613	71.16682865421835	2.9633748852554977	9.207142857142856	304.125	0.33519745662082967	0.2107097713256981	0.8768146474125713	0.7991726356915769	0.5000191519515839	0.019975485501972652	0.8958325353353507
chalkboard_02s	45.37430953979492	10.271802680781224	32.57289686752363	20.956325208321633	2.9633748852554977	28.299999999999997	304.125	0.25062243842647564	0.03730800168537174	0.06469529245030069	0.1485808403876355	0.5000191519515839	0.2569808863523193	0.8958325353353507
chalkboard_03s	63.629981994628906	33.22582399883941	481.36888227596614	43.66763579787755	25.629065200314212	13.676923076923075	304.125	0.7320641973417091	0.35595817213774084	0.5891906385260658	0.5302792354540927	0.9857126441184356	0.06538476270731988	0.8958325353353507
chalkboard_04s	65.77960205078125	40.34254065223712	13.916351817628133	10.698515060459757	2.9633748852554977	21.28	304.125	0.7826253495231164	0.4851955414256713	0.017811314972995748	0.02087562722641437	0.5000191519515839	0.1619105986900065	0.8958325353353507
chalkboard_05s	46.368865966796875	28.686207441529785	90.27701169727382	29.402854435271806	42.3694918432402	6.599999999999994	304.125	0.27176619297506416	0.276515876967863	0.1938943578350634	0.29559122074539396	0.9921476998506148	0.006358447925843644	0.8958325353353507
chalkboard_06s	54.76543045043945	23.046988746434497	531.9884512987799	44.38266255551473	29.762375185893358	11.921428571428564	304.125	0.49450338989543036	0.18447159765580112	0.6143179990040986	0.5407745049220516	0.988240701727506	0.043857969127054044	0.8958325353353507
chalkboard_07s	35.654624938964844	44.9909292157742	2137.352030508335	88.22547597235125	13.884396932204615	13.385714285714286	304.125	0.09487876814647413	0.5609989657946145	0.8967326770597924	0.8844754280461179	0.9726510131382388	0.06094150993986287	0.8958325353353507
chalkboard_08s	35.64475631713867	18.596634669872213	2832.1224085032904	76.0416925362301	19.269281045751633	14.492857142857133	304.125	0.09468724863063546	0.12341517600643506	0.9301336806220554	0.8292411996782472	0.9809629601256368	0.07697169341555904	0.8958325353353507
chalkboard_09s	50.07588577270508	27.954992199880326	169.92201657709805	26.730003168417923	8.22669307351827	8.421428571428564	304.125	0.365687363542345	0.26383728501934345	0.3208717968360976	0.2482092925269085	0.951698778105489	0.014747002719577126	0.8958325353353507
chalkboard_10s	44.752220153808594	45.782567560362196	96.90307130496163	25.748408084930254	2.9633748852554977	16.566666666666663	304.125	0.2375991113494465	0.5730646952924503	0.20538552878538324	0.23051288926341595	0.5000191519515839	0.10445474393840733	0.8958325353353507
